1626669910.517		1234309	1234309	0	0	0	233571	0	0	110	0
1626669910.715		1236803	1236803	0	0	0	236381	0	0	110	0
1626669910.910		1231703	1231703	0	0	0	231172	0	0	110	0
1626669911.102		1237183	1237183	0	0	0	236079	0	0	110	0
1626669911.291		1236232	1236232	0	0	0	235598	0	0	110	0
1626669911.478		1235975	1235975	0	0	0	235511	0	0	110	0
1626669911.662		1237019	1237019	0	0	0	235904	0	0	110	0
1626669911.843		1267982	1267982	0	0	0	267144	0	0	110	0
1626669912.022		1236805	1236805	0	0	0	236077	0	0	110	0
1626669912.199		1235012	1235012	0	0	0	234122	0	0	110	0
1626669912.373		1235856	1235856	0	0	0	235592	0	0	110	0
1626669912.545		1236190	1236190	0	0	0	234868	0	0	110	0
1626669912.715		1244233	1244233	0	0	0	243785	0	0	110	0
1626669912.883		1250453	1250453	0	0	0	249292	0	0	110	0
1626669913.049		1233265	1233265	0	0	0	231953	0	0	110	0
1626669913.213		1236424	1236424	0	0	0	236048	0	0	110	0
1626669913.376		1232998	1232998	0	0	0	232007	0	0	110	0
1626669913.536		1231627	1231627	0	0	0	230977	0	0	110	0
1626669913.695		1235354	1235354	0	0	0	234542	0	0	110	0
1626669913.854		1232235	1232235	0	0	0	231045	0	0	110	0
1626669914.008		1228965	1228965	0	0	0	228340	0	0	110	0
1626669914.163		1233183	1233183	0	0	0	231884	0	0	110	0
1626669914.315		1231969	1231969	0	0	0	231087	0	0	110	0
1626669914.466		1233746	1233746	0	0	0	232944	0	0	110	0
1626669914.616		1227575	1227575	0	0	0	226640	0	0	110	0
1626669914.765		1240855	1240855	0	0	0	240410	0	0	110	0
1626669914.912		1237968	1237968	0	0	0	236564	0	0	110	0
1626669915.057		1236257	1236257	0	0	0	235444	0	0	110	0
1626669915.202		1234833	1234833	0	0	0	234459	0	0	110	0
1626669915.345		1233393	1233393	0	0	0	232388	0	0	110	0
1626669915.487		1233066	1233066	0	0	0	232460	0	0	110	0
1626669915.629		1234720	1234720	0	0	0	233802	0	0	110	0
1626669915.768		1229050	1229050	0	0	0	228424	0	0	110	0
1626669915.906		1233670	1233670	0	0	0	232926	0	0	110	0
1626669916.045		1234022	1234022	0	0	0	233634	0	0	110	0
1626669916.180		1241273	1241273	0	0	0	239816	0	0	110	0
1626669916.315		1231237	1231237	0	0	0	230452	0	0	110	0
1626669916.451		1241544	1241544	0	0	0	241113	0	0	110	0
1626669916.583		1286452	1286452	0	0	0	285825	0	0	110	0
1626669916.715		1235497	1235497	0	0	0	234751	0	0	110	0
1626669916.847		1228567	1228567	0	0	0	227891	0	0	110	0
1626669916.977		1237242	1237242	0	0	0	235846	0	0	110	0
1626669917.107		1228859	1228859	0	0	0	228019	0	0	110	0
1626669917.235		1266746	1266746	0	0	0	265989	0	0	110	0
1626669917.363		1239929	1239929	0	0	0	239491	0	0	110	0
1626669917.490		1233090	1233090	0	0	0	231940	0	0	110	0
1626669917.616		1235437	1235437	0	0	0	235005	0	0	110	0
1626669917.741		1230639	1230639	0	0	0	229975	0	0	110	0
1626669917.866		1230763	1230763	0	0	0	229725	0	0	110	0
1626669917.990		1232206	1232206	0	0	0	231814	0	0	110	0
1626669918.112		1229718	1229718	0	0	0	229141	0	0	110	0
1626669918.235		1238572	1238572	0	0	0	237482	0	0	110	0
1626669918.356		1233698	1233698	0	0	0	232453	0	0	110	0
1626669918.476		1239325	1239325	0	0	0	238583	0	0	110	0
1626669918.596		1230318	1230318	0	0	0	229822	0	0	110	0
1626669918.716		1236341	1236341	0	0	0	234883	0	0	110	0
1626669918.834		1236857	1236857	0	0	0	236527	0	0	110	0
1626669918.952		1238359	1238359	0	0	0	237415	0	0	110	0
1626669919.069		1235231	1235231	0	0	0	234627	0	0	110	0
1626669919.185		1243338	1243338	0	0	0	242231	0	0	110	0
1626669919.301		1264969	1264969	0	0	0	264229	0	0	110	0
1626669919.416		1231250	1231250	0	0	0	230473	0	0	110	0
1626669919.531		1231547	1231547	0	0	0	231092	0	0	110	0
1626669919.645		1235603	1235603	0	0	0	234709	0	0	110	0
1626669919.758		1239481	1239481	0	0	0	238966	0	0	110	0
1626669919.871		1237128	1237128	0	0	0	236064	0	0	110	0
1626669919.983		1233843	1233843	0	0	0	233485	0	0	110	0
1626669920.094		1233301	1233301	0	0	0	232101	0	0	110	0
1626669920.205		1233413	1233413	0	0	0	232627	0	0	110	0
1626669920.316		1253578	1253578	0	0	0	252910	0	0	110	0
1626669920.425		1237907	1237907	0	0	0	237164	0	0	110	0
1626669920.535		1245111	1245111	0	0	0	244090	0	0	110	0
1626669920.643		1230749	1230749	0	0	0	229543	0	0	110	0
1626669920.752		1246312	1246312	0	0	0	245087	0	0	110	0
1626669920.859		1253909	1253909	0	0	0	253063	0	0	110	0
1626669920.966		1235256	1235256	0	0	0	234000	0	0	110	0
1626669921.073		1245550	1245550	0	0	0	244476	0	0	110	0
1626669921.179		1232793	1232793	0	0	0	231721	0	0	110	0
1626669921.285		1236100	1236100	0	0	0	235567	0	0	110	0
1626669921.391		1230077	1230077	0	0	0	229308	0	0	110	0
1626669921.495		1227469	1227469	0	0	0	226292	0	0	110	0
1626669921.599		1231369	1231369	0	0	0	230770	0	0	110	0
1626669921.703		1228852	1228852	0	0	0	227774	0	0	110	0
1626669921.806		1235460	1235460	0	0	0	234108	0	0	110	0
1626669921.909		1235739	1235739	0	0	0	234692	0	0	110	0
1626669922.011		1232498	1232498	0	0	0	231925	0	0	110	0
1626669922.113		1253023	1253023	0	0	0	251895	0	0	110	0
1626669922.215		1239216	1239216	0	0	0	237998	0	0	110	0
1626669922.316		1235822	1235822	0	0	0	234876	0	0	110	0
1626669922.416		1234352	1234352	0	0	0	233120	0	0	110	0
1626669922.517		1236465	1236465	0	0	0	235345	0	0	110	0
1626669922.616		1234806	1234806	0	0	0	234050	0	0	110	0
1626669922.716		1233348	1233348	0	0	0	232999	0	0	110	0
1626669922.815		1232939	1232939	0	0	0	231623	0	0	110	0
1626669922.913		1229287	1229287	0	0	0	228173	0	0	110	0
1626669923.011		1234568	1234568	0	0	0	233766	0	0	110	0
1626669923.109		1234025	1234025	0	0	0	232927	0	0	110	0
1626669923.207		1232128	1232128	0	0	0	231472	0	0	110	0
1626669923.305		1242073	1242073	0	0	0	240689	0	0	110	0
1626669923.401		1231599	1231599	0	0	0	230825	0	0	110	0
1626669923.496		1232869	1232869	0	0	0	231825	0	0	110	0
1626669923.592		1231332	1231332	0	0	0	230397	0	0	110	0
1626669923.688		1235700	1235700	0	0	0	234947	0	0	110	0
1626669923.783		1234122	1234122	0	0	0	233246	0	0	110	0
1626669923.878		1229593	1229593	0	0	0	228780	0	0	110	0
1626669923.972		1228325	1228325	0	0	0	227448	0	0	110	0
1626669924.066		1235050	1235050	0	0	0	233985	0	0	110	0
1626669924.160		1233736	1233736	0	0	0	232666	0	0	110	0
