1626671849.044		185700	139600	44	45834	222	91415	58	1363	0	503
1626671849.139		185524	139277	27	45978	242	90313	58	1363	0	503
1626671846.215		3203324	160768	68	806083	2236405	3088312	58	95916	0	200
1626671846.641		2786157	136290	27	1055290	1594550	2692789	58	95916	0	200
1626671847.872		1575055	143115	24	802267	629649	1477136	58	95916	0	200
1626671847.972		1510835	132916	61	548640	829218	1419602	58	95916	0	200
1626671846.108		3395340	144872	66	1135125	2115277	3295631	58	95916	0	200
1626671848.072		1508547	127661	86	539303	841497	1421258	58	95916	0	200
1626671847.366		2286401	139694	41	604632	1542034	2191105	58	95916	0	200
1626671847.161		2533217	140346	50	331370	2061451	2437271	58	95916	0	200
1626671840.412		9700883	130073	55	1235914	8334841	9610950	58	95916	0	200
1626671848.562		1599162	140291	58	543567	915246	1503196	58	95916	0	200
1626671847.264		2990561	141710	45	1441565	1407241	2893718	58	95916	0	200
1626671847.772		2744269	141273	46	1092152	1510798	2647786	58	95916	0	200
1626671848.171		2407964	141525	42	320154	1946243	2311383	58	95916	0	200
1626671840.843		10096634	142032	53	8342447	1612102	10000000	58	49152	110	0
1626671850.253		1047134	1047134	0	0	0	46265	0	0	110	0
1626671847.571		3738540	132075	59	1629758	1976648	3648479	58	95916	0	200
1626671849.327		2003468	134043	55	1064983	804387	1911902	58	95900	0	200
1626671848.268		3066773	140439	49	563194	2363091	2969000	58	95916	0	200
1626671849.234		2154359	142337	40	560719	1451263	2056722	58	95916	0	200
1626671847.469		3959050	140308	59	1156065	2662618	3863246	58	95900	0	200
1626671849.610		1837875	141169	63	1507718	188925	1741981	58	95900	0	200
1626671850.436		1042920	1042920	0	0	0	42259	0	0	110	0
1626671841.939		9578865	139328	53	452646	8986838	9483863	58	95900	0	200
1626671850.526		1044273	1044273	0	0	0	43106	0	0	110	0
1626671851.498		181064	136396	52	44295	321	88568	58	1363	0	503
1626671841.670		10095100	139881	44	1172587	8782588	10000000	58	65536	110	0
1626671851.585		207741	162133	50	45371	187	91387	58	1363	0	503
1626671851.672		190438	143460	26	46748	204	93941	58	1363	0	503
1626671850.163		1739714	141638	36	1006054	591986	1642635	58	95908	0	200
1626671849.422		2586920	422610	52	1468215	696043	2206050	58	95900	0	200
1626671850.344		1736909	134738	64	771197	830910	1644497	58	95908	0	200
1626671852.014		184731	139271	63	45213	184	89373	58	1363	0	503
1626671852.099		188418	134055	55	54146	162	97367	58	1363	0	503
1626671851.324		981062	177612	34	363115	440301	843498	58	95908	0	200
1626671851.061		1246691	392087	44	248545	606015	899056	58	95916	0	200
1626671852.353		185162	139891	38	45002	231	90600	58	1363	0	503
1626671849.887		2681763	135619	31	1253360	1292753	2589342	58	95908	0	200
1626671852.522		179255	135162	58	43808	227	87786	58	1363	0	503
1626671843.951		8755272	131571	59	1020421	7603221	8664879	58	95916	0	200
1626671846.322		6466699	144502	61	531810	5790326	6368269	58	95916	0	200
1626671850.705		2125536	131281	52	639228	1354975	2036057	58	95916	0	200
1626671850.072		2832246	142744	47	568282	2121173	2734752	58	95916	0	200
1626671852.937		191122	145423	70	45427	202	91444	58	1363	0	503
1626671853.020		177219	134288	57	42687	187	85922	58	1363	0	503
1626671853.103		176873	133283	57	43394	139	86517	58	1363	0	503
1626671853.185		186147	143450	32	42436	229	84620	58	1363	0	503
1626671848.947		4529891	136014	53	566756	3827068	4436134	58	95908	0	200
1626671853.348		190194	143320	62	46569	243	93689	58	1363	0	503
1626671851.844		1752606	139241	49	922913	690403	1656639	58	95916	0	200
1626671852.855		820085	143551	47	415005	261482	723485	58	95916	0	200
1626671849.703		4019294	134001	55	1855099	2030139	3927588	58	95916	0	200
1626671851.237		2526805	244509	53	1253229	1029014	2324664	58	95916	0	200
1626671851.412		2353943	353808	42	637822	1362271	2041828	58	95916	0	200
1626671845.890		8159421	141848	55	3675169	4342349	8062015	58	95908	0	200
1626671853.912		208383	162666	57	45467	193	91451	58	1363	0	503
1626671852.437		1763642	135290	43	506974	1121335	1670680	58	95916	0	200
1626671851.758		2527112	142461	69	828969	1555613	2429558	58	95916	0	200
1626671854.151		179440	136200	17	43066	157	87528	58	1363	0	503
1626671850.794		3581875	755164	25	1443039	1383647	2870754	58	95916	0	200
1626671854.309		182141	137639	50	44236	216	89044	58	1363	0	503
1626671854.387		175649	132760	58	42600	231	85802	58	1363	0	503
1626671850.615		4006002	877332	37	1104876	2023757	3173213	58	95916	0	200
1626671853.509		1148631	133229	56	311507	703839	1057411	58	95916	0	200
1626671852.688		1987336	134372	45	381964	1470955	1895317	58	95916	0	200
1626671849.515		5288797	136930	118	4650500	501249	5194962	58	95916	0	200
1626671852.270		2572071	145688	57	1299011	1127315	2472058	58	95916	0	200
1626671852.771		2085999	134999	43	324029	1626928	1993305	58	95916	0	200
1626671853.590		1296733	135371	54	790880	370428	1204114	58	95916	0	200
1626671850.971		3938499	474570	48	1864262	1599619	3508182	58	95916	0	200
1626671853.751		1182515	139693	57	425026	617739	1086819	58	95916	0	200
1626671855.164		180863	136340	38	44365	120	88785	58	1363	0	503
1626671852.606		2793554	150326	51	1026328	1616849	2685815	58	95916	0	200
1626671851.930		3551246	145811	47	1872008	1533380	3452275	58	95916	0	200
1626671853.671		1836151	143889	36	554222	1138004	1736904	58	95916	0	200
1626671853.991		1525457	133285	52	873504	518616	1433840	58	95916	0	200
1626671849.795		5775669	139721	27	4717666	918255	5681019	58	95916	0	200
1626671854.230		1403526	135002	56	575257	693211	1310964	58	95916	0	200
1626671854.071		1615112	128556	58	675887	810611	1526763	58	95916	0	200
1626671853.832		2100031	142633	61	449907	1507430	2002888	58	95916	0	200
1626671855.847		190566	143754	53	46553	206	93531	58	1363	0	503
1626671855.241		804465	165607	59	334776	304023	683529	58	95916	0	200
1626671854.623		1499735	134262	54	914302	451117	1408211	58	95908	0	200
1626671854.855		1285316	135481	66	546657	603112	1192849	58	95916	0	200
1626671856.146		191436	144478	26	46662	270	93647	58	1363	0	503
1626671856.221		184534	139244	46	45046	198	90360	58	1363	0	503
1626671856.295		179017	134761	45	43634	577	87500	58	1363	0	503
1626671856.369		189325	142221	39	46815	250	92863	58	1363	0	503
1626671855.317		1311118	143715	55	269578	897770	1212732	58	95916	0	200
1626671852.185		4464029	135642	38	1572068	2756281	4370918	58	95916	0	200
1626671854.467		2283049	139227	60	965555	1178207	2187885	58	95916	0	200
1626671855.010		1766691	137007	49	897305	732330	1671711	58	95916	0	200
1626671854.700		2133436	133824	45	559290	1440277	2041969	58	95916	0	200
1626671855.470		1405514	145998	61	642096	617359	1304094	58	95916	0	200
1626671853.265		3673018	133725	60	2058327	1480906	3581240	58	95916	0	200
1626671854.933		2049343	134021	60	1499311	415951	1958066	58	95916	0	200
1626671855.772		1223520	144530	28	758955	320007	1123662	58	95908	0	200
1626671855.393		1792839	139610	60	571836	1081333	1695657	58	95916	0	200
1626671857.171		188431	140346	32	47950	103	93752	58	1363	0	503
1626671857.243		190125	143326	28	46673	98	93682	58	1363	0	503
1626671851.149		6284063	370407	43	4472228	1441385	5958862	58	95916	0	200
1626671855.996		1500465	132810	47	508721	858887	1409640	58	95916	0	200
1626671855.621		1922782	136480	62	603118	1183122	1829337	58	95916	0	200
1626671854.778		2782753	142238	45	662851	1977619	2685200	58	95916	0	200
1626671855.696		1998415	131493	50	756540	1110332	1908746	58	95916	0	200
1626671855.087		2611532	141259	50	1414504	1055719	2515167	58	95916	0	200
1626671855.922		1788865	139179	44	609550	1040092	1694036	58	95916	0	200
1626671847.671		10087918	126761	56	1538814	8422287	10000000	58	65536	110	0
1626671855.546		2234009	134297	68	1512498	587146	2142782	58	95916	0	200
1626671856.072		1875506	142492	56	586811	1146147	1777449	58	95916	0	200
1626671856.516		1702171	137965	51	258443	1305712	1607102	58	95916	0	200
1626671858.094		182728	136426	56	46055	191	90583	58	1363	0	503
1626671854.544		3787479	141988	53	1049343	2596095	3689067	58	95916	0	200
1626671858.234		184727	139116	54	45335	222	90641	58	1363	0	503
1626671858.305		177187	132303	47	44649	188	87719	58	1363	0	503
1626671853.429		5070100	147238	47	506087	4416728	4967590	58	95916	0	200
1626671858.444		188671	141640	58	46767	206	92855	58	1363	0	503
1626671858.514		185939	140308	59	45314	258	91265	58	1363	0	503
1626671858.583		191387	144572	56	46583	176	93685	58	1363	0	503
1626671858.652		185041	139860	34	44932	215	90174	58	1363	0	503
1626671857.884		971975	132350	25	170504	669096	881527	58	95916	0	200
1626671857.387		1472658	138762	22	545642	788232	1377951	58	95916	0	200
1626671856.736		2221053	140589	50	185697	1894717	2124902	58	95916	0	200
1626671857.530		1471684	135031	28	546290	790335	1378434	58	95916	0	200
1626671856.881		2135529	140443	45	888281	1106760	2040595	58	95916	0	200
