1626672189.834		339974	137220	67	111759	90928	245269	58	95900	0	200
1626672190.032		381044	141754	44	147004	92242	284038	58	95908	0	200
1626672190.228		379411	144155	27	140082	95147	281645	58	95900	0	200
1626672190.419		366383	142288	26	127444	96625	269257	58	95916	0	200
1626672190.608		413409	141751	58	138169	133431	316584	58	95916	0	200
1626672190.795		355077	143240	54	116915	94868	257359	58	95900	0	200
1626672190.979		335361	135840	54	111685	87782	241767	58	95908	0	200
1626672191.163		328708	128197	56	116460	83995	241283	58	95900	0	200
1626672191.339		376900	134384	46	114634	127836	284564	58	95908	0	200
1626672191.516		349873	141298	44	115349	93182	253394	58	95900	0	200
1626672191.690		365921	144202	45	126446	95228	267430	58	95900	0	200
1626672191.862		356372	143172	40	120364	92796	260307	58	95908	0	200
1626672192.032		349767	141808	53	114738	93168	252679	58	95900	0	200
1626672192.200		392222	139258	56	116940	135968	297451	58	95900	0	200
1626672192.366		370687	143972	27	131087	95601	272897	58	95916	0	200
1626672192.530		349656	136936	52	121497	91171	256083	58	95908	0	200
1626672192.693		335143	132778	54	115106	87205	244355	58	95908	0	200
1626672192.853		355660	143599	58	116829	95174	257338	58	95900	0	200
1626672193.012		357813	143218	53	120125	94417	260413	58	95900	0	200
1626672193.170		331407	132069	57	111887	87394	241387	58	95908	0	200
1626672193.325		341844	137886	59	113026	90873	247412	58	95900	0	200
1626672193.480		339597	135772	55	113635	90135	247042	58	95908	0	200
1626672193.632		358099	139977	47	124648	93427	262778	58	95900	0	200
1626672193.783		347211	140578	59	115111	91463	249684	58	95908	0	200
1626672193.933		358010	140977	46	124003	92984	261547	58	95900	0	200
1626672194.082		352167	143090	54	116237	92786	252968	58	95892	0	200
1626672194.229		354265	140558	54	120486	93167	258270	58	95900	0	200
1626672194.374		357265	144137	52	117464	95612	259306	58	95916	0	200
1626672194.519		342685	140722	43	108492	93428	246518	58	95908	0	200
1626672194.662		382479	136357	49	113304	132769	289804	58	95900	0	200
1626672194.804		363939	146314	23	117143	100459	262415	58	95892	0	200
1626672194.945		352669	142447	43	120864	89315	252038	58	95892	0	200
1626672195.085		363418	145941	53	124992	92432	261850	58	95892	0	200
1626672195.223		332459	135909	54	106978	89518	239681	58	95900	0	200
1626672195.361		344622	144637	53	103984	95948	246265	58	95908	0	200
1626672195.497		347467	138999	56	115480	92932	252666	58	95900	0	200
1626672195.632		312758	131953	21	93348	87436	222674	58	95892	0	200
1626672195.767		353024	140625	42	118629	93728	257179	58	95908	0	200
1626672195.901		349625	139570	58	115967	94030	254772	58	95892	0	200
1626672196.032		326537	129736	57	112716	84028	238748	58	95900	0	200
1626672196.164		341991	138940	55	113052	89944	246102	58	95892	0	200
1626672196.294		350887	141706	48	114383	94750	254668	58	95892	0	200
1626672196.553		373328	136054	52	110853	126369	279638	58	95900	0	200
1626672196.680		343987	137491	48	116703	89745	249738	58	95900	0	200
1626672196.808		347563	140412	55	114267	92829	252002	58	95892	0	200
1626672196.933		355787	144288	45	115716	95738	257466	58	95892	0	200
1626672197.058		353321	141900	54	117734	93633	256409	58	95892	0	200
1626672197.183		331010	131731	53	111345	87881	241343	58	95900	0	200
1626672197.307		316179	133284	41	95372	87482	224947	58	95892	0	200
1626672197.429		335340	132350	53	114740	88197	245064	58	95892	0	200
1626672196.424		1347570	1147041	52	107384	93093	1252667	58	95892	0	200
1626672197.552		324607	134093	53	101139	89322	233271	58	95900	0	200
1626672197.673		352051	143425	56	113672	94898	254768	58	95892	0	200
1626672197.793		347863	143913	53	107504	96393	249940	58	95892	0	200
1626672197.913		385878	137763	273	117385	130457	291035	58	95892	0	200
1626672198.033		377381	134320	52	112778	130231	285554	58	95892	0	200
1626672198.151		338159	133842	40	115024	89253	247109	58	95900	0	200
1626672198.269		334606	133949	52	111550	89055	243349	58	95900	0	200
1626672198.386		327100	136231	54	102128	88687	234191	58	95892	0	200
1626672198.502		360850	137443	34	94902	128471	265919	58	95908	0	200
1626672198.619		338823	134324	24	113452	91023	247286	58	95908	0	200
